id,clee,nom_estab,raz_social,codigo_act,nombre_act,per_ocu,tipo_vial,nom_vial,tipo_v_e_1,nom_v_e_1,tipo_v_e_2,nom_v_e_2,tipo_v_e_3,nom_v_e_3,numero_ext,letra_ext,edificio,edificio_e,numero_int,letra_int,tipo_asent,nomb_asent,tipoCenCom,nom_CenCom,num_local,cod_postal,cve_ent,entidad,cve_mun,municipio,cve_loc,localidad,ageb,manzana,telefono,correoelec,www,tipoUniEco,latitud,longitud,fecha_alta
1005199,09012722212006901000000000U7,TAQUERIA LA GÜERA,,722514,Restaurantes con servicio de preparación de tacos y tortas,0 a 5 personas,CALLE,YAQUIS,CALLE,TEPEHUANOS,CALLE,ZEMPOALTECAS,CALLE,NAVAJOS,28,,,,NA,,COLONIA,TLALCOLIGIA,,,,14430,9,Ciudad de México,12,Tlalpan,1,Tlalpan,1119,16,,,,Fijo,19.27532675,-99.17237023,2010-07
7619666,09013722514001901000000000U9,TAQUERIA LA GUERA,,722514,Restaurantes con servicio de preparación de tacos y tortas,0 a 5 personas,CALLE,PROLONGACION HERMENEGILDO GALEANA,CALLE,CENTRAL,CALLE,CICLAMEN,CALLE,CAMINO A NATIVITAS,188,,,,0,,BARRIO,XALTOCAN,,,,16090,9,Ciudad de México,13,Xochimilco,1,Xochimilco,0334,17,,,,Fijo,19.25335859,-99.09574381,2019-11
9194606,09013722514003211000000000U1,TAQUERIA LA GUERA,,722514,Restaurantes con servicio de preparación de tacos y tortas,0 a 5 personas,CALLE,XOCHIMILCO,CALLE,COMERCIO,PRIVADA,SEGUNDA XOCHIMILCO,CALLE,COMERCIO,23,,,,NA,,PUEBLO,SANTA CRUZ XOCHITEPEC,,,,16100,9,Ciudad de México,13,Xochimilco,1,Xochimilco,0298,4,,,,Fijo,19.25608728,-99.13037006,2019-11
8126461,09007722514013211000000000U1,TAQUERIA LA GUERA,,722514,Restaurantes con servicio de preparación de tacos y tortas,0 a 5 personas,PERIFERICO,CANAL DE SAN JUAN,CALLE,NINGUNO,CALLE,5,CALLE,5,NA,SN,,,NA,,COLONIA,CHINAMPAC DE JUAREZ,,,,9220,9,Ciudad de México,7,Iztapalapa,1,Iztapalapa,5198,3,5543786374,,,Semifijo,19.36793275,-99.05651315,2019-11
683382,09002722514002311000000000U3,TAQUERIA LA GUERA,,722514,Restaurantes con servicio de preparación de tacos y tortas,0 a 5 personas,CALLE,PONIENTE 122,EJE VIAL,1 PONIENTE (CALZADA VALLEJO),CALLE,NORTE 35,EJE VIAL,4 NORTE (PONIENTE 128),NA,SN,,,NA,,COLONIA,SANTA CRUZ DE LAS SALINAS,,,,2300,9,Ciudad de México,2,Azcapotzalco,1,Azcapotzalco,0877,27,,,,Semifijo,19.48643105,-99.15526452,2014-12
652428,09005722514005951000000000U6,TAQUERIA LA GUERA,,722514,Restaurantes con servicio de preparación de tacos y tortas,0 a 5 personas,CALLE,28,CALLE,20,CALLE,21,AVENIDA,GUADALUPE,119,,,,NA,,COLONIA,PROGRESO NACIONAL,,,,7670,9,Ciudad de México,5,Gustavo A. Madero,1,Gustavo A. Madero,0455,6,,,,Fijo,19.51938453,-99.15527659,2010-07
683639,09002722514000591000000000U2,TAQUERIA LA GUERA,,722514,Restaurantes con servicio de preparación de tacos y tortas,0 a 5 personas,EJE VIAL,4 NORTE (REFINERIA AZCAPOTZALCO),AVENIDA,FF. CC. NACIONALES,CERRADA,CAMPO ACALAPA,EJE VIAL,4 NORTE (ANTIGUA CALZADA DE GUADALUPE),168,,,,NA,,COLONIA,REYNOSA TAMAULIPAS,,,,2200,9,Ciudad de México,2,Azcapotzalco,1,Azcapotzalco,0307,30,,,,Semifijo,19.49174225,-99.18923586,2014-12
722419,09007722514007791000000000U0,TAQUERIA LA GUERA,,722514,Restaurantes con servicio de preparación de tacos y tortas,0 a 5 personas,CALLE,CORL. PORFIRIO DEL CASTILLO,AVENIDA,LIC. LUIS MANUEL ROJAS,CALLE,SIN REFERENCIA,CALLE,GRAL. FRANCISCO J. MÚGICA,NA,SN,,,NA,,COLONIA,CONSTITUCION DE 1917,,,,9260,9,Ciudad de México,7,Iztapalapa,1,Iztapalapa,1443,31,,,,Semifijo,19.34912862,-99.0636642,2014-12
933764,09014722514001021000000000U4,TAQUERIA LA GÜERA,,722514,Restaurantes con servicio de preparación de tacos y tortas,0 a 5 personas,CALLE,ELEFANTE,CALLE,CERRADA ELEFANTES,EJE VIAL,8 SUR (JOSE MARIA RICO),CALLE,SAN FRANCISCO,120,,,,0,,COLONIA,ACTIPAN,,,,3230,9,Ciudad de México,14,Benito Juárez,1,Benito Juárez,0806,11,5555240558,,,Fijo,19.36899496,-99.1773578,2014-12
735531,09007722514006451000000000U2,TAQUERIA LA GUERA,,722514,Restaurantes con servicio de preparación de tacos y tortas,0 a 5 personas,CALLE,CALABAZAS,CALLE,MAIZ,CERRADA,CERRADA DE ARROZ,CALLE,TRIGO,28,MZ 150,,,0,,COLONIA,TENORIOS,,,,9680,9,Ciudad de México,7,Iztapalapa,1,Iztapalapa,3276,13,,,,Fijo,19.32904357,-99.0205546,2014-12
975242,09013722219006152000000000U0,TAQUERIA LA HUICHAPAN,,722514,Restaurantes con servicio de preparación de tacos y tortas,0 a 5 personas,CALLE,AVENIDA MEXICO,CALLE,MARTIRES DE RIO BLANCO,AVENIDA,20 DE NOVIEMBRE,CALLE,14 DE JULIO,2717,,,,0,,COLONIA,HUICHAPAN,,,,16030,9,Ciudad de México,13,Xochimilco,1,Xochimilco,0207,18,,,,Fijo,19.26432845,-99.11900607000001,2010-07
7648558,09009722514000712000000000U9,TAQUERIA LA IGUANA,,722514,Restaurantes con servicio de preparación de tacos y tortas,6 a 10 personas,CALLE,CASAS ALEMAN,AVENIDA,BENITO JUAREZ,CALLE,CUAUHTEMOC,CALLE,FRANCISCO I. MADERO,2,,,,NA,,PUEBLO,SANTA ANA TLACOTENCO,,,,12900,9,Ciudad de México,9,Milpa Alta,36,Santa Ana Tlacotenco,0238,22,,,,Fijo,19.17612804,-98.99797276,2019-11
767772,09005722212013401000000000U3,TAQUERIA LA IDEAL,,722514,Restaurantes con servicio de preparación de tacos y tortas,0 a 5 personas,CALLE,310,CALLE,307,CALLE,309,CALLE,308,486,,,,NA,,COLONIA,NUEVA ATZACOALCO,,,,7420,9,Ciudad de México,5,Gustavo A. Madero,1,Gustavo A. Madero,1025,17,,,,Fijo,19.49692722,-99.0880892,2010-07
936138,09013722514001291000000000U5,TAQUERIA LA GUERITA,,722514,Restaurantes con servicio de preparación de tacos y tortas,0 a 5 personas,CALLE,CONSTITUCION DE 1824,CALLE,MANIFIESTO DE VILLA,CALLE,PLAN DE CABORCA,CALLE,10 DE ABRIL DE 1919,232,,,,0,,COLONIA,LA CEBADA SAN LORENZ0,,,,16018,9,Ciudad de México,13,Xochimilco,1,Xochimilco,1239,24,,,,Fijo,19.27900118,-99.1217608,2014-12
6473014,09006722514000042001000000U7,TAQUERIA LA GÜERA CECINA,TAQUERÍA LA GÜERA,722514,Restaurantes con servicio de preparación de tacos y tortas,11 a 30 personas,CALLE,ORIENTE 253,CALLE,SUR 20,CALLE,NINGUNO,CALLE,ORIENTE 249-D,51,,,,NA,,COLONIA,AGRICOLA ORIENTAL,,,,8500,9,Ciudad de México,6,Iztacalco,1,Iztacalco,0541,31,,,,Fijo,19.38996688,-99.06654838999998,2016-01
865237,09015722219019291010000000U6,TAQUERIA LA HERRADURA,,722514,Restaurantes con servicio de preparación de tacos y tortas,0 a 5 personas,CALLE,DEGOLLADO,CALLE,ZARCO,CALLE,HEROES,CALLE,CAMELIA,143,B,,,NA,B,COLONIA,GUERRERO,,,,6300,9,Ciudad de México,15,Cuauhtémoc,1,Cuauhtémoc,056A,8,5548115968,,,Fijo,19.4458834,-99.145571,2010-07
711366,09006722514001421000000000U2,TAQUERIA LA GUERITA,,722514,Restaurantes con servicio de preparación de tacos y tortas,0 a 5 personas,AVENIDA,NORTE,CALLE,5,CALLE,4,CALLE,RETORNO DIAZ ORDAZ,273,SN,,,NA,,COLONIA,AGRICOLA PANTITLAN,,,,8100,9,Ciudad de México,6,Iztacalco,1,Iztacalco,0081,1,,,,Fijo,19.40995578,-99.06181463,2014-12
871516,09015722212001091000000000U5,TAQUERIA LA HIDALGUENSE,,722514,Restaurantes con servicio de preparación de tacos y tortas,0 a 5 personas,CALLE,JUAN HERNANDEZ Y DAVALOS,CALLE,ORIENTE 69,CALLE,VENTURA G. TENA,CALLE,GUMERSINDO ESQUER,298,,,,0,,COLONIA,AMPL ASTURIAS,,,,6850,9,Ciudad de México,15,Cuauhtémoc,1,Cuauhtémoc,1515,10,57408721,,,Fijo,19.40527727,-99.12990638000001,2010-07
9363825,09012722514006601000000000U2,TAQUERIA LA HERRADURA AYUUK,TAQUERIA LA HERRADURA AYUUK,722514,Restaurantes con servicio de preparación de tacos y tortas,0 a 5 personas,CALLE,PRIMERA NORTE,CALLE,10 ORIENTE,CALLE,11 ORIENTE,CALLE,11 ORIENTE,141,,,PLANTA BAJA,NA,,COLONIA,ISIDRO FABELA,,,,14030,9,Ciudad de México,12,Tlalpan,1,Tlalpan,0163,2,5574137559,KND.AYUUK@GMAIL.COM,,Fijo,19.30004323,-99.16845296999999,2021-05
866371,09015722212013211000000000U5,TAQUERIA LA HORTALISA,,722514,Restaurantes con servicio de preparación de tacos y tortas,0 a 5 personas,CIRCUITO,INTERIOR (JOSE VASCONCELOS),CALLE,AGUSTIN MELGAR,CALLE,JUAN DE LA BARRERA,CALLE,ZAMORA,48,A,,,0,D,COLONIA,CONDESA,,,,6140,9,Ciudad de México,15,Cuauhtémoc,1,Cuauhtémoc,1178,10,,,,Fijo,19.41853147,-99.17779623,2010-07
839631,09007722212002551000000000U4,TAQUERIA LA HORMIGA,,722514,Restaurantes con servicio de preparación de tacos y tortas,0 a 5 personas,AVENIDA,IGNACIO ALDAMA,CALLE,CUITLAHUAC,CALLE,HIDALGO,AVENIDA,CUAUHTÉMOC,52,B,,,NA,,COLONIA,SAN LORENZO TEZONCO,,,,9900,9,Ciudad de México,7,Iztapalapa,1,Iztapalapa,2155,15,,,,Fijo,19.30378514,-99.07024697000001,2010-07
677195,09005722514005991000000000U2,TAQUERIA ZEMPOALT MIXE,,722514,Restaurantes con servicio de preparación de tacos y tortas,0 a 5 personas,EJE VIAL,4 NORTE (AVENIDA TALISMAN),CALLE,OBSIDIANA,CALLE,ÓPALO,CALLE,MALINTZIN,104,,,,NA,,COLONIA,ESTRELLA,,,,7810,9,Ciudad de México,5,Gustavo A. Madero,1,Gustavo A. Madero,1612,18,,,,Fijo,19.47671775,-99.11531875,2014-12
8197988,09007722514013601000000000U3,TAQUERIA LA CAPRICHOSA,,722514,Restaurantes con servicio de preparación de tacos y tortas,0 a 5 personas,CALLE,VILLA FRANQUEZA,CALLE,BENITO JUAREZ,CALLE,JUAN ESCUTIA,CALLE,IGNACIO ALLENDE,NA,SN,,,NA,,COLONIA,SAN JOSE BUENAVISTA,,,,9700,9,Ciudad de México,7,Iztapalapa,1,Iztapalapa,3401,9,,,,Fijo,19.32592612,-99.03484828,2019-11
954308,09014722212006631000000000U6,TAQUERIA ZITZIPANDACURI,,722514,Restaurantes con servicio de preparación de tacos y tortas,0 a 5 personas,AVENIDA,REVOLUCION,CALLE,RODRIGO CIFUENTES,CALLE,LOS JUAREZ,CALLE,SAGREDO,998,C,,,NA,D,COLONIA,SAN JOSE INSURGENTES,,,,3900,9,Ciudad de México,14,Benito Juárez,1,Benito Juárez,0897,20,,MAAR.76@HOTMAIL.COM,,Fijo,19.37027105,-99.18812607000001,2010-07
914622,09012722514000861000000000U8,TAQUERIA ZARAPE,,722514,Restaurantes con servicio de preparación de tacos y tortas,0 a 5 personas,CALLE,REGADERAS,CALLE,TEOGIL,CALLE,COLORINES,CALLE,REGADERAS,NA,SN,,,NA,,COLONIA,EL ZACATON,,,,14738,9,Ciudad de México,12,Tlalpan,1,Tlalpan,2206,22,,,,Fijo,19.26553727,-99.23958492,2014-12
771904,09005722514006631000000000U3,TAQUERIA LA CARRETA,,722514,Restaurantes con servicio de preparación de tacos y tortas,0 a 5 personas,AVENIDA,LEON DE LOS ALDAMA,CALLE,EJIDO,CALLE,PRIMERO DE MAYO,CALLE,INDEPENDENCIA,3386,,,,NA,,COLONIA,SAN FELIPE DE JESUS,,,,7510,9,Ciudad de México,5,Gustavo A. Madero,1,Gustavo A. Madero,103A,29,,,,Fijo,19.49488754,-99.07872008,2010-07
704548,09006722514002531000000000U7,TAQUERIA ZARATE,,722514,Restaurantes con servicio de preparación de tacos y tortas,0 a 5 personas,CALLE,SUR 75,CALZADA,SANTA ANITA,AVENIDA,CORUÑA,CALLE,SUR 73,4451,,,,NA,,COLONIA,NUEVA SANTA ANITA,,,,9820,9,Ciudad de México,6,Iztacalco,1,Iztacalco,0240,1,,,,Semifijo,19.39931834,-99.12767597,2014-12
9193261,09007722514018291000000000U8,TAQUERIA LA CARPA,,722514,Restaurantes con servicio de preparación de tacos y tortas,0 a 5 personas,AVENIDA,REVOLUCION SOCIAL,CALLE,MANUEL ACUÑA,CALLE,MELCHOR OCAMPO,CALLE,SAMUEL GOMPERS,NA,SN,,,NA,,COLONIA,JACARANDAS,,,,9280,9,Ciudad de México,7,Iztapalapa,1,Iztapalapa,1299,24,,,,Semifijo,19.35127189,-99.05157832,2019-11
733524,09007722514005961000000000U1,TAQUERIA YOLI,,722514,Restaurantes con servicio de preparación de tacos y tortas,0 a 5 personas,CALLE,ZIHUATANEJO,CALLE,CHILPANCINGO,AVENIDA,AVENIDA DE LAS MINAS,CALLE,MARGARITAS,20,MZ.1,,,NA,,COLONIA,XALPA,,,,9640,9,Ciudad de México,7,Iztapalapa,1,Iztapalapa,3257,14,,,,Fijo,19.33202003,-99.01714943,2014-12
815867,09005312112000461010000000U0,TAQUERIA YOUC,,722514,Restaurantes con servicio de preparación de tacos y tortas,0 a 5 personas,AVENIDA,FRANCISCO MORAZAN,CALLE,1523,CALLE,1525,ANDADOR,SIN REFERENCIA,131,,,,NA,,COLONIA,SAN JUAN DE ARAGÓN VI SECCIÓN,,,,7918,9,Ciudad de México,5,Gustavo A. Madero,1,Gustavo A. Madero,199A,26,,,,Fijo,19.47021034,-99.06570662000001,2010-07
921178,09010722514000581000000000U6,TAQUERIA LA CABAÑA DEL TLATOANI,,722514,Restaurantes con servicio de preparación de tacos y tortas,0 a 5 personas,AVENIDA,TAMAULIPAS,CERRADA,SEGUNDO ANDADOR TAMAULIPAS,CALLE,AVENIDA AÑO 1991,AVENIDA,CARLOS LAZO,64,,,,3,,COLONIA,SANTA LUCIA,,,,1500,9,Ciudad de México,10,Álvaro Obregón,1,Álvaro Obregón,2324,2,,,,Fijo,19.35927869,-99.25515009,2014-12
8694383,09005722514007181000000000U8,TAQUERIA YAQUYS,,722514,Restaurantes con servicio de preparación de tacos y tortas,0 a 5 personas,CALLE,LA PALMA,CALLE,CALVARIO,PRIVADA,PALMA,CALLE,FRANCISCO SARABIA,4,,,,0,,COLONIA,LA PALMA,,,,7100,9,Ciudad de México,5,Gustavo A. Madero,1,Gustavo A. Madero,0050,13,,,,Fijo,19.55759399,-99.13738249,2019-11
7613843,09011722514003731000000000U2,TAQUERIA LA CABAÑITA,,722514,Restaurantes con servicio de preparación de tacos y tortas,0 a 5 personas,AVENIDA,TLAHUAC,AVENIDA,CALZADA ACUEDUCTO,AVENIDA,FERROCARRIL SAN RAFAEL ATLIXCO,CERRADA,EL TRIUNFO,1,,,,NA,,PUEBLO,SAN FRANCISCO TLALTENCO,,,,13400,9,Ciudad de México,11,Tláhuac,1,Tláhuac,0132,13,,,,Fijo,19.29829693,-99.02220905,2019-11
930408,09008722514000251000000000U0,TAQUERIA YATZIRI,,722514,Restaurantes con servicio de preparación de tacos y tortas,0 a 5 personas,CALLE,10 DE MAYO,CERRADA,1ERA CDA. 10 DE MAYO,CALLE,CRUCES,CIRCUITO,CANTERA,1,,,,0,,COLONIA,LAS CRUCES,,,,10330,9,Ciudad de México,8,La Magdalena Contreras,1,La Magdalena Contreras,0527,28,,,,Fijo,19.31721658,-99.25640779000001,2014-12
7722000,09011722514002851000000000U9,TAQUERIA LA CABAÑITA,,722514,Restaurantes con servicio de preparación de tacos y tortas,0 a 5 personas,CALLE,GABRIELA MISTRAL,ANDADOR,MANZANA O EDIFICACION CONTIGUA,ANDADOR,MANZANA O EDIFICACION CONTIGUA,CALLE,GABRIELA MISTRAL,52,A,,,NA,,UNIDAD HABITACIONAL,VILLA DE LOS TRABAJADORES DEL GOBIERNO DEL DISTRITO FEDERAL,,,,13278,9,Ciudad de México,11,Tláhuac,1,Tláhuac,108A,10,,,,Fijo,19.28081151,-99.05608185999999,2019-11
8706638,09009722514000961000000000U2,TAQUERIA ZARAGOZA,,722514,Restaurantes con servicio de preparación de tacos y tortas,0 a 5 personas,CALLE,AVENIDA TABASCO ORIENTE,CALLE,OAXACA,CALLE,ORIZABA,CALLE,NINGUNO,NA,SN,,,NA,,PUEBLO,VILLA MILPA ALTA,,,,12000,9,Ciudad de México,9,Milpa Alta,1,Villa Milpa Alta,0327,9,,,,Fijo,19.19355566,-99.01794861999998,2019-11
832575,09007722514007931001000000U2,TAQUERIA LA CABAÑITA,,722514,Restaurantes con servicio de preparación de tacos y tortas,6 a 10 personas,CALLE,RIO COLORADO,CALLE,JESUS GARIBAY,AVENIDA,LAS TORRES,AVENIDA,LAS TORRES,16,MZA 106,,,NA,MZ 106 L 16,COLONIA,PUENTE BLANCO,,,,9770,9,Ciudad de México,7,Iztapalapa,1,Iztapalapa,4062,31,,,,Fijo,19.32459727,-99.06326984,2010-07
1013887,09015722212013231000000000U3,TAQUERIA LA CABAÑITA,,722514,Restaurantes con servicio de preparación de tacos y tortas,0 a 5 personas,CALLE,VENUSTIANO CARRANZA,CALLE,ISABEL LA CATOLICA,CALLE,SIMON BOLIVAR,CALLE,VENUSTIANO CARRANZA,45,,,,NA,A,COLONIA,CUAUHTEMOC,,,,6000,9,Ciudad de México,15,Cuauhtémoc,1,Cuauhtémoc,0818,2,5534097913,,,Fijo,19.43147185,-99.13804454000001,2010-07
767031,09005722212018881001000000U1,TAQUERIA ZAHUAYO,,722514,Restaurantes con servicio de preparación de tacos y tortas,6 a 10 personas,CALLE,312,CALLE,313,CALLE,315,CALLE,314,64,,,,0,,COLONIA,NUEVA ATZACOALCO,,,,7420,9,Ciudad de México,5,Gustavo A. Madero,1,Gustavo A. Madero,0845,5,5583674359,,,Fijo,19.49891448,-99.08589049,2010-07
1006246,09010722219008442000000000U9,TAQUERIA LA CANASTA,,722514,Restaurantes con servicio de preparación de tacos y tortas,6 a 10 personas,CALLE,DOCTOR GALVEZ,AVENIDA,REVOLUCION,CALLE,MADERO,CALLE,MADERO,20,B,,,NA,,COLONIA,SAN ANGEL,,,,1000,9,Ciudad de México,10,Álvaro Obregón,1,Álvaro Obregón,1203,9,,,,Fijo,19.34396694,-99.19092147,2010-07
